"property_id","created_at","device_prop_name","property_value","property_obj","property_addr"
"629752b888c869f87c1160c3",2022-11-26 01:34:42.239 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2023-01-16 03:06:54.258 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-10-01 04:22:38.092 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,20,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-12-20 17:13:24.097 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-10-16 03:52:23.303 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,20,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-11-19 06:38:42.703 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-12-26 20:49:56.077 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-12-08 14:22:22.457 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-11-21 17:21:05.194 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-11-17 21:33:44.747 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2023-01-20 00:44:41.344 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-10-15 19:07:13.358 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,20,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2023-01-11 05:25:39.234 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-10-10 01:17:02.721 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,20,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-12-24 18:55:29.684 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-12-05 05:44:13.452 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2023-02-11 06:39:42.469 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2023-01-12 07:36:05.340 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-11-28 10:23:06.413 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-12-08 16:38:30.731 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2023-01-07 23:06:02.446 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-10-11 08:30:53.061 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,20,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2023-02-13 01:05:21.999 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2023-01-27 11:34:42.847 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-12-20 21:31:04.243 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2023-01-28 16:54:17.441 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2023-01-19 23:17:36.892 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-12-26 19:26:12.841 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2023-01-03 13:33:11.606 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2023-02-09 21:33:00.818 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-12-05 07:11:41.995 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-12-22 09:20:23.580 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-12-08 18:56:29.333 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-10-05 05:59:44.569 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,20,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-11-26 03:01:50.430 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2023-01-24 06:44:57.485 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-11-21 18:49:10.130 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-10-09 06:11:40.440 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,20,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2023-01-11 06:53:48.610 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-10-20 22:08:12.468 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,20,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-12-17 13:09:10.033 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-10-15 14:44:45.337 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,20,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-11-28 11:50:43.631 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2023-01-29 21:15:40.702 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2023-01-17 21:26:12.039 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-12-08 21:10:28.330 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-10-18 08:32:32.967 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,20,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-12-05 08:39:37.607 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2023-01-14 20:41:47.178 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2023-02-12 16:15:04.388 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-12-26 18:02:49.736 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-12-28 10:39:33.544 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-12-20 22:59:27.472 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2023-01-06 18:56:47.167 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2023-01-19 21:50:55.984 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-12-16 19:35:03.798 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2023-01-26 04:52:39.391 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-12-08 23:26:48.037 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-10-16 09:42:11.128 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,20,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-10-17 01:52:47.997 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,20,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-09-30 19:40:30.517 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,20,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-12-23 11:54:52.906 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2023-01-03 12:08:31.970 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-12-05 10:08:31.768 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2023-01-12 23:16:00.605 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2023-01-16 16:00:15.239 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-11-26 04:28:58.710 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-11-21 20:17:02.629 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-11-19 08:06:19.383 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-12-19 09:17:25.561 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-12-09 01:44:50.814 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2023-02-07 13:32:18.266 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-11-28 13:18:45.789 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2023-02-07 11:40:38.895 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2023-02-08 16:38:47.836 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2023-01-19 20:23:14.330 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-10-19 00:39:29.015 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,20,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-12-05 12:14:27.436 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2023-01-25 12:16:05.067 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2023-02-11 22:40:10.142 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-12-21 00:28:07.730 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-12-26 16:40:00.721 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2023-01-17 20:00:08.454 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-10-14 19:46:29.496 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,20,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2023-02-10 13:12:20.949 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-10-09 23:09:56.403 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,20,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2023-01-27 10:08:04.503 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-12-09 04:02:45.670 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-12-05 13:42:00.755 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-10-13 23:17:00.635 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,20,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-11-21 21:44:51.020 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2023-01-24 05:17:25.761 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2023-02-10 21:55:41.524 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-11-26 05:56:08.446 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2023-01-03 10:43:50.901 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-10-07 11:45:34.164 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,20,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2023-02-08 01:28:50.396 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-11-28 14:46:43.616 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-10-08 15:21:05.459 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,20,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2023-01-19 18:55:37.987 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-12-05 15:09:20.050 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2023-01-29 18:00:11.610 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-10-11 07:03:24.351 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,20,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2023-01-14 19:16:19.608 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-12-09 06:19:27.866 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2023-01-11 08:21:17.208 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2023-01-16 14:34:34.396 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2023-02-09 23:02:34.329 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-12-21 01:56:33.090 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2023-01-17 18:33:22.288 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-10-17 00:25:13.147 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,20,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-12-26 14:33:48.868 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-12-05 16:36:32.139 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-11-19 09:33:21.971 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2023-01-12 03:19:12.191 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-12-29 11:54:32.815 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-11-18 12:53:53.900 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-10-13 13:03:30.955 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,20,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-11-28 16:14:47.244 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-10-15 20:34:32.721 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,20,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2023-01-03 09:18:14.978 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2023-01-19 17:09:20.961 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-12-09 08:33:46.804 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-12-05 18:03:49.618 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2023-01-28 15:27:27.947 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-11-26 07:23:17.504 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-12-28 09:15:19.497 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2023-02-15 03:24:10.872 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2023-01-11 09:48:14.839 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-10-18 07:05:25.763 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,20,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2023-01-16 01:41:00.730 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2023-02-15 06:20:06.335 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-12-29 03:29:26.935 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-11-22 00:39:54.871 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2023-01-17 16:45:56.567 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2023-02-14 16:57:16.510 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-12-09 10:51:14.730 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-12-05 19:31:25.771 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-10-16 22:56:53.861 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,20,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-12-21 03:24:40.015 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-12-22 21:08:48.488 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-12-26 13:07:56.231 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2023-01-27 08:40:57.826 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2023-01-06 20:24:35.894 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-12-18 18:36:41.171 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2023-01-13 18:41:19.669 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2023-01-24 03:50:05.373 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-11-28 17:42:50.849 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-12-09 13:11:09.065 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2023-01-19 15:41:07.118 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-10-09 21:02:56.625 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,20,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2023-01-03 07:52:45.863 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2023-02-08 18:04:31.319 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-12-05 20:58:40.345 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-09-30 15:18:37.324 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,20,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-12-23 13:19:45.225 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-11-26 08:50:24.947 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2023-01-14 17:49:02.682 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2023-01-07 15:07:36.433 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-10-04 15:07:58.021 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,20,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-12-09 16:04:28.850 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2023-01-26 12:09:35.442 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2023-02-10 00:31:40.869 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-12-21 04:52:32.411 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-10-14 21:14:08.094 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,20,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-12-17 14:37:14.709 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2023-01-17 15:18:59.180 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-12-26 11:44:03.005 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-12-19 10:46:28.779 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-12-16 05:44:52.010 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-11-22 02:06:53.460 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-12-05 22:25:54.447 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-12-09 18:53:37.285 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-11-19 11:01:06.791 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-10-16 21:28:32.818 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,20,analogValue:13,"3:0x018f"
"629752b888c869f87c1160c3",2022-11-28 19:11:00.645 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,22,analogValue:13,"3:0x018f"
