"created_at","device_prop_name","property_value"
2022-10-12 19:33:35.372 +0300,FFGF'Area04'OS06'AHUGZ01'RAT,27
2022-10-12 19:33:36.460 +0300,FFGF'Area10'OS11'AHUMGZ01'RAT,15
2022-10-12 19:33:37.384 +0300,RF'Area09'OS34'AHUMRF02'RAT,19
2022-10-12 19:33:57.717 +0300,LG'Area01'OS01'AHUMB02'RAT,21
2022-10-12 21:01:11.220 +0300,RF'Area06'OS33'AHUMRF04'RAT,21
2022-10-12 21:01:11.764 +0300,FFGF'Area04'OS05'AHUMGZ01'RAT,29
2022-10-12 21:01:12.498 +0300,FFGF'Area10'OS13'AHUMGZ01D'RAT,19
2022-10-12 21:01:13.467 +0300,FFGF'Area04'OS06'AHUGZ01'RAT,27
2022-10-12 21:01:14.620 +0300,FFGF'Area10'OS11'AHUMGZ01'RAT,15
2022-10-12 21:01:15.528 +0300,RF'Area09'OS34'AHUMRF02'RAT,20
2022-10-12 21:01:34.998 +0300,LG'Area01'OS01'AHUMB02'RAT,21
2022-10-12 22:28:12.070 +0300,RF'Area06'OS33'AHUMRF04'RAT,21
2022-10-12 22:28:12.590 +0300,FFGF'Area04'OS05'AHUMGZ01'RAT,29
2022-10-12 22:28:13.338 +0300,FFGF'Area10'OS13'AHUMGZ01D'RAT,19
2022-10-12 22:28:14.267 +0300,FFGF'Area04'OS06'AHUGZ01'RAT,27
2022-10-12 22:28:15.339 +0300,FFGF'Area10'OS11'AHUMGZ01'RAT,15
2022-10-12 22:28:16.236 +0300,RF'Area09'OS34'AHUMRF02'RAT,19
2022-10-12 22:28:35.720 +0300,LG'Area01'OS01'AHUMB02'RAT,21
2022-10-12 23:55:16.762 +0300,RF'Area06'OS33'AHUMRF04'RAT,21
2022-10-12 23:55:17.322 +0300,FFGF'Area04'OS05'AHUMGZ01'RAT,29
2022-10-12 23:55:18.049 +0300,FFGF'Area10'OS13'AHUMGZ01D'RAT,20
2022-10-12 23:55:19.013 +0300,FFGF'Area04'OS06'AHUGZ01'RAT,27
2022-10-12 23:55:20.082 +0300,FFGF'Area10'OS11'AHUMGZ01'RAT,15
2022-10-12 23:55:20.987 +0300,RF'Area09'OS34'AHUMRF02'RAT,19
2022-10-12 23:55:40.530 +0300,LG'Area01'OS01'AHUMB02'RAT,21
2022-10-13 02:49:34.214 +0300,RF'Area06'OS33'AHUMRF04'RAT,21
2022-10-13 02:49:34.788 +0300,FFGF'Area04'OS05'AHUMGZ01'RAT,29
2022-10-13 02:49:35.513 +0300,FFGF'Area10'OS13'AHUMGZ01D'RAT,19
2022-10-13 02:49:36.402 +0300,FFGF'Area04'OS06'AHUGZ01'RAT,26
2022-10-13 02:49:37.532 +0300,FFGF'Area10'OS11'AHUMGZ01'RAT,15
2022-10-13 02:49:38.440 +0300,RF'Area09'OS34'AHUMRF02'RAT,20
2022-10-13 02:49:57.992 +0300,LG'Area01'OS01'AHUMB02'RAT,21
2022-10-13 04:16:46.062 +0300,RF'Area06'OS33'AHUMRF04'RAT,21
2022-10-13 04:16:46.594 +0300,FFGF'Area04'OS05'AHUMGZ01'RAT,29
2022-10-13 04:16:47.425 +0300,FFGF'Area10'OS13'AHUMGZ01D'RAT,19
2022-10-13 04:16:48.587 +0300,FFGF'Area04'OS06'AHUGZ01'RAT,26
2022-10-13 04:16:49.412 +0300,FFGF'Area10'OS11'AHUMGZ01'RAT,15
2022-10-13 04:16:50.322 +0300,RF'Area09'OS34'AHUMRF02'RAT,19
2022-10-13 04:17:10.232 +0300,LG'Area01'OS01'AHUMB02'RAT,21
2022-10-13 05:43:56.201 +0300,RF'Area06'OS33'AHUMRF04'RAT,20
2022-10-13 05:43:56.215 +0300,FFGF'Area04'OS05'AHUMGZ01'RAT,29
2022-10-13 05:43:56.254 +0300,FFGF'Area10'OS13'AHUMGZ01D'RAT,19
2022-10-13 05:43:57.129 +0300,FFGF'Area04'OS06'AHUGZ01'RAT,26
2022-10-13 05:43:58.256 +0300,FFGF'Area10'OS11'AHUMGZ01'RAT,15
2022-10-13 05:43:59.171 +0300,RF'Area09'OS34'AHUMRF02'RAT,20
2022-10-13 05:44:18.499 +0300,LG'Area01'OS01'AHUMB02'RAT,21
2022-10-13 07:10:57.957 +0300,RF'Area06'OS33'AHUMRF04'RAT,20
2022-10-13 07:10:58.494 +0300,FFGF'Area04'OS05'AHUMGZ01'RAT,29
2022-10-13 07:10:59.264 +0300,FFGF'Area10'OS13'AHUMGZ01D'RAT,20
2022-10-13 07:11:00.187 +0300,FFGF'Area04'OS06'AHUGZ01'RAT,26
2022-10-13 07:11:01.337 +0300,FFGF'Area10'OS11'AHUMGZ01'RAT,15
2022-10-13 07:11:02.231 +0300,RF'Area09'OS34'AHUMRF02'RAT,19
2022-10-13 07:11:22.476 +0300,LG'Area01'OS01'AHUMB02'RAT,21
2022-10-13 08:38:11.245 +0300,RF'Area06'OS33'AHUMRF04'RAT,19
2022-10-13 08:38:11.803 +0300,FFGF'Area04'OS05'AHUMGZ01'RAT,29
2022-10-13 08:38:12.609 +0300,FFGF'Area10'OS13'AHUMGZ01D'RAT,19
2022-10-13 08:38:13.568 +0300,FFGF'Area04'OS06'AHUGZ01'RAT,26
2022-10-13 08:38:14.664 +0300,FFGF'Area10'OS11'AHUMGZ01'RAT,15
2022-10-13 08:38:15.676 +0300,RF'Area09'OS34'AHUMRF02'RAT,19
2022-10-13 08:38:34.956 +0300,LG'Area01'OS01'AHUMB02'RAT,21
2022-10-13 10:05:21.262 +0300,RF'Area06'OS33'AHUMRF04'RAT,19
2022-10-13 10:05:21.863 +0300,FFGF'Area04'OS05'AHUMGZ01'RAT,29
2022-10-13 10:05:22.662 +0300,FFGF'Area10'OS13'AHUMGZ01D'RAT,19
2022-10-13 10:05:23.714 +0300,FFGF'Area04'OS06'AHUGZ01'RAT,26
2022-10-13 10:05:24.790 +0300,FFGF'Area10'OS11'AHUMGZ01'RAT,15
2022-10-13 10:05:25.702 +0300,RF'Area09'OS34'AHUMRF02'RAT,20
2022-10-13 10:05:45.025 +0300,LG'Area01'OS01'AHUMB02'RAT,21
2022-10-13 11:34:05.551 +0300,RF'Area06'OS33'AHUMRF04'RAT,19
2022-10-13 11:34:06.097 +0300,FFGF'Area04'OS05'AHUMGZ01'RAT,29
2022-10-13 11:34:06.830 +0300,FFGF'Area10'OS13'AHUMGZ01D'RAT,19
2022-10-13 11:34:07.825 +0300,FFGF'Area04'OS06'AHUGZ01'RAT,26
2022-10-13 11:34:08.933 +0300,FFGF'Area10'OS11'AHUMGZ01'RAT,15
2022-10-13 11:34:09.870 +0300,RF'Area09'OS34'AHUMRF02'RAT,19
2022-10-13 11:34:29.477 +0300,LG'Area01'OS01'AHUMB02'RAT,21
2022-10-13 13:02:14.102 +0300,RF'Area06'OS33'AHUMRF04'RAT,20
2022-10-13 13:02:14.640 +0300,FFGF'Area04'OS05'AHUMGZ01'RAT,29
2022-10-13 13:02:15.338 +0300,FFGF'Area10'OS13'AHUMGZ01D'RAT,19
2022-10-13 13:02:16.265 +0300,FFGF'Area04'OS06'AHUGZ01'RAT,26
2022-10-13 13:02:17.450 +0300,FFGF'Area10'OS11'AHUMGZ01'RAT,15
2022-10-13 13:02:18.387 +0300,RF'Area09'OS34'AHUMRF02'RAT,20
2022-10-13 13:02:38.155 +0300,LG'Area01'OS01'AHUMB02'RAT,21
2022-10-13 14:29:35.032 +0300,RF'Area06'OS33'AHUMRF04'RAT,20
2022-10-13 14:29:35.070 +0300,FFGF'Area04'OS05'AHUMGZ01'RAT,29
2022-10-13 14:29:35.115 +0300,FFGF'Area10'OS13'AHUMGZ01D'RAT,19
2022-10-13 14:29:36.033 +0300,FFGF'Area04'OS06'AHUGZ01'RAT,26
2022-10-13 14:29:37.209 +0300,FFGF'Area10'OS11'AHUMGZ01'RAT,15
2022-10-13 14:29:38.121 +0300,RF'Area09'OS34'AHUMRF02'RAT,20
2022-10-13 14:29:58.153 +0300,LG'Area01'OS01'AHUMB02'RAT,21
2022-10-13 15:57:06.126 +0300,RF'Area06'OS33'AHUMRF04'RAT,20
2022-10-13 15:57:06.144 +0300,FFGF'Area04'OS05'AHUMGZ01'RAT,29
2022-10-13 15:57:06.242 +0300,FFGF'Area10'OS13'AHUMGZ01D'RAT,19
2022-10-13 15:57:07.170 +0300,FFGF'Area04'OS06'AHUGZ01'RAT,26
2022-10-13 15:57:08.355 +0300,FFGF'Area10'OS11'AHUMGZ01'RAT,15
2022-10-13 15:57:09.318 +0300,RF'Area09'OS34'AHUMRF02'RAT,20
2022-10-13 15:57:29.110 +0300,LG'Area01'OS01'AHUMB02'RAT,21
2022-10-13 17:24:37.261 +0300,RF'Area06'OS33'AHUMRF04'RAT,20
2022-10-13 17:24:38.649 +0300,FFGF'Area04'OS05'AHUMGZ01'RAT,29
2022-10-13 17:24:38.673 +0300,FFGF'Area10'OS13'AHUMGZ01D'RAT,19
2022-10-13 17:24:39.498 +0300,FFGF'Area04'OS06'AHUGZ01'RAT,26
2022-10-13 17:24:40.592 +0300,FFGF'Area10'OS11'AHUMGZ01'RAT,15
2022-10-13 17:24:41.569 +0300,RF'Area09'OS34'AHUMRF02'RAT,19
2022-10-13 17:25:01.267 +0300,LG'Area01'OS01'AHUMB02'RAT,21
2022-10-13 18:52:07.222 +0300,RF'Area06'OS33'AHUMRF04'RAT,21
2022-10-13 18:52:07.717 +0300,FFGF'Area04'OS05'AHUMGZ01'RAT,29
2022-10-13 18:52:08.529 +0300,FFGF'Area10'OS13'AHUMGZ01D'RAT,19
2022-10-13 18:52:09.734 +0300,FFGF'Area04'OS06'AHUGZ01'RAT,26
2022-10-13 18:52:10.518 +0300,FFGF'Area10'OS11'AHUMGZ01'RAT,15
2022-10-13 18:52:11.509 +0300,RF'Area09'OS34'AHUMRF02'RAT,19
2022-10-13 18:52:32.176 +0300,LG'Area01'OS01'AHUMB02'RAT,21
2022-10-13 20:19:19.771 +0300,RF'Area06'OS33'AHUMRF04'RAT,21
2022-10-13 20:19:20.274 +0300,FFGF'Area04'OS05'AHUMGZ01'RAT,29
2022-10-13 20:19:20.995 +0300,FFGF'Area10'OS13'AHUMGZ01D'RAT,19
2022-10-13 20:19:21.936 +0300,FFGF'Area04'OS06'AHUGZ01'RAT,26
2022-10-13 20:19:23.039 +0300,FFGF'Area10'OS11'AHUMGZ01'RAT,15
2022-10-13 20:19:24.002 +0300,RF'Area09'OS34'AHUMRF02'RAT,20
2022-10-13 20:19:43.603 +0300,LG'Area01'OS01'AHUMB02'RAT,21
2022-10-13 21:47:28.920 +0300,RF'Area06'OS33'AHUMRF04'RAT,21
2022-10-13 21:47:29.501 +0300,FFGF'Area04'OS05'AHUMGZ01'RAT,29
2022-10-13 21:47:30.297 +0300,FFGF'Area10'OS13'AHUMGZ01D'RAT,19
2022-10-13 21:47:31.413 +0300,FFGF'Area04'OS06'AHUGZ01'RAT,26
2022-10-13 21:47:32.597 +0300,FFGF'Area10'OS11'AHUMGZ01'RAT,15
2022-10-13 21:47:33.868 +0300,RF'Area09'OS34'AHUMRF02'RAT,19
2022-10-13 21:47:54.392 +0300,LG'Area01'OS01'AHUMB02'RAT,21
2022-10-13 23:15:45.535 +0300,RF'Area06'OS33'AHUMRF04'RAT,21
2022-10-13 23:15:46.103 +0300,FFGF'Area04'OS05'AHUMGZ01'RAT,29
2022-10-13 23:15:46.877 +0300,FFGF'Area10'OS13'AHUMGZ01D'RAT,20
2022-10-13 23:15:47.838 +0300,FFGF'Area04'OS06'AHUGZ01'RAT,26
2022-10-13 23:15:48.874 +0300,FFGF'Area10'OS11'AHUMGZ01'RAT,15
2022-10-13 23:15:49.848 +0300,RF'Area09'OS34'AHUMRF02'RAT,19
2022-10-13 23:16:09.261 +0300,LG'Area01'OS01'AHUMB02'RAT,21
2022-10-14 00:43:26.369 +0300,RF'Area06'OS33'AHUMRF04'RAT,21
2022-10-14 00:43:26.936 +0300,FFGF'Area04'OS05'AHUMGZ01'RAT,29
2022-10-14 00:43:27.639 +0300,FFGF'Area10'OS13'AHUMGZ01D'RAT,20
2022-10-14 00:43:28.585 +0300,FFGF'Area04'OS06'AHUGZ01'RAT,26
2022-10-14 00:43:29.716 +0300,FFGF'Area10'OS11'AHUMGZ01'RAT,15
2022-10-14 00:43:30.645 +0300,RF'Area09'OS34'AHUMRF02'RAT,20
2022-10-14 00:43:51.251 +0300,LG'Area01'OS01'AHUMB02'RAT,21
2022-10-14 02:11:29.882 +0300,RF'Area06'OS33'AHUMRF04'RAT,20
2022-10-14 02:11:30.425 +0300,FFGF'Area04'OS05'AHUMGZ01'RAT,29
2022-10-14 02:11:31.177 +0300,FFGF'Area10'OS13'AHUMGZ01D'RAT,19
2022-10-14 02:11:32.210 +0300,FFGF'Area04'OS06'AHUGZ01'RAT,26
2022-10-14 02:11:33.358 +0300,FFGF'Area10'OS11'AHUMGZ01'RAT,15
2022-10-14 02:11:34.287 +0300,RF'Area09'OS34'AHUMRF02'RAT,19
2022-10-14 02:11:55.080 +0300,LG'Area01'OS01'AHUMB02'RAT,21
2022-10-14 03:39:10.205 +0300,RF'Area06'OS33'AHUMRF04'RAT,20
2022-10-14 03:39:10.762 +0300,FFGF'Area04'OS05'AHUMGZ01'RAT,29
2022-10-14 03:39:11.599 +0300,FFGF'Area10'OS13'AHUMGZ01D'RAT,19
2022-10-14 03:39:12.471 +0300,FFGF'Area04'OS06'AHUGZ01'RAT,26
2022-10-14 03:39:13.676 +0300,FFGF'Area10'OS11'AHUMGZ01'RAT,15
2022-10-14 03:39:14.577 +0300,RF'Area09'OS34'AHUMRF02'RAT,19
2022-10-14 03:39:34.368 +0300,LG'Area01'OS01'AHUMB02'RAT,21
2022-10-14 05:06:26.972 +0300,RF'Area06'OS33'AHUMRF04'RAT,19
2022-10-14 05:06:27.512 +0300,FFGF'Area04'OS05'AHUMGZ01'RAT,29
2022-10-14 05:06:28.285 +0300,FFGF'Area10'OS13'AHUMGZ01D'RAT,19
2022-10-14 05:06:29.325 +0300,FFGF'Area04'OS06'AHUGZ01'RAT,26
2022-10-14 05:06:30.351 +0300,FFGF'Area10'OS11'AHUMGZ01'RAT,15
2022-10-14 05:06:31.263 +0300,RF'Area09'OS34'AHUMRF02'RAT,20
2022-10-14 05:06:50.875 +0300,LG'Area01'OS01'AHUMB02'RAT,21
2022-10-14 06:33:45.048 +0300,RF'Area06'OS33'AHUMRF04'RAT,19
2022-10-14 06:33:45.602 +0300,FFGF'Area04'OS05'AHUMGZ01'RAT,29
2022-10-14 06:33:46.379 +0300,FFGF'Area10'OS13'AHUMGZ01D'RAT,20
2022-10-14 06:33:47.260 +0300,FFGF'Area04'OS06'AHUGZ01'RAT,26
2022-10-14 06:33:48.376 +0300,FFGF'Area10'OS11'AHUMGZ01'RAT,15
2022-10-14 06:33:49.304 +0300,RF'Area09'OS34'AHUMRF02'RAT,19
2022-10-14 06:34:08.877 +0300,LG'Area01'OS01'AHUMB02'RAT,21
2022-10-14 08:01:18.032 +0300,RF'Area06'OS33'AHUMRF04'RAT,19
2022-10-14 08:01:18.603 +0300,FFGF'Area04'OS05'AHUMGZ01'RAT,29
2022-10-14 08:01:19.384 +0300,FFGF'Area10'OS13'AHUMGZ01D'RAT,19
2022-10-14 08:01:20.307 +0300,FFGF'Area04'OS06'AHUGZ01'RAT,26
2022-10-14 08:01:21.398 +0300,FFGF'Area10'OS11'AHUMGZ01'RAT,15
2022-10-14 08:01:22.354 +0300,RF'Area09'OS34'AHUMRF02'RAT,20
2022-10-14 08:01:41.870 +0300,LG'Area01'OS01'AHUMB02'RAT,21
2022-10-14 09:29:11.165 +0300,RF'Area06'OS33'AHUMRF04'RAT,19
2022-10-14 09:29:14.777 +0300,FFGF'Area04'OS05'AHUMGZ01'RAT,29
2022-10-14 09:29:15.004 +0300,FFGF'Area10'OS13'AHUMGZ01D'RAT,20
2022-10-14 09:29:15.439 +0300,FFGF'Area04'OS06'AHUGZ01'RAT,26
2022-10-14 09:29:15.543 +0300,FFGF'Area10'OS11'AHUMGZ01'RAT,14
2022-10-14 09:29:15.611 +0300,RF'Area09'OS34'AHUMRF02'RAT,19
2022-10-14 09:29:36.773 +0300,LG'Area01'OS01'AHUMB02'RAT,21
2022-10-14 10:57:27.711 +0300,RF'Area06'OS33'AHUMRF04'RAT,19
2022-10-14 10:57:28.275 +0300,FFGF'Area04'OS05'AHUMGZ01'RAT,29
2022-10-14 10:57:29.090 +0300,FFGF'Area10'OS13'AHUMGZ01D'RAT,20
2022-10-14 10:57:30.017 +0300,FFGF'Area04'OS06'AHUGZ01'RAT,26
2022-10-14 10:57:31.154 +0300,FFGF'Area10'OS11'AHUMGZ01'RAT,15
2022-10-14 10:57:32.140 +0300,RF'Area09'OS34'AHUMRF02'RAT,20
2022-10-14 10:57:52.241 +0300,LG'Area01'OS01'AHUMB02'RAT,21
2022-10-14 12:25:00.316 +0300,RF'Area06'OS33'AHUMRF04'RAT,20
2022-10-14 12:25:00.892 +0300,FFGF'Area04'OS05'AHUMGZ01'RAT,29
2022-10-14 12:25:01.641 +0300,FFGF'Area10'OS13'AHUMGZ01D'RAT,20
2022-10-14 12:25:02.532 +0300,FFGF'Area04'OS06'AHUGZ01'RAT,26
2022-10-14 12:25:03.728 +0300,FFGF'Area10'OS11'AHUMGZ01'RAT,15
2022-10-14 12:25:04.657 +0300,RF'Area09'OS34'AHUMRF02'RAT,20
2022-10-14 12:25:24.217 +0300,LG'Area01'OS01'AHUMB02'RAT,21
2022-10-14 13:53:07.344 +0300,RF'Area06'OS33'AHUMRF04'RAT,19
2022-10-14 13:53:07.870 +0300,FFGF'Area04'OS05'AHUMGZ01'RAT,29
2022-10-14 13:53:08.584 +0300,FFGF'Area10'OS13'AHUMGZ01D'RAT,20
2022-10-14 13:53:09.473 +0300,FFGF'Area04'OS06'AHUGZ01'RAT,26
2022-10-14 13:53:10.623 +0300,FFGF'Area10'OS11'AHUMGZ01'RAT,15
2022-10-14 13:53:11.521 +0300,RF'Area09'OS34'AHUMRF02'RAT,19
2022-10-14 13:53:31.100 +0300,LG'Area01'OS01'AHUMB02'RAT,21
2022-10-14 15:21:27.517 +0300,RF'Area06'OS33'AHUMRF04'RAT,20
2022-10-14 15:21:28.084 +0300,FFGF'Area04'OS05'AHUMGZ01'RAT,29
2022-10-14 15:21:28.839 +0300,FFGF'Area10'OS13'AHUMGZ01D'RAT,20
2022-10-14 15:21:29.739 +0300,FFGF'Area04'OS06'AHUGZ01'RAT,26
2022-10-14 15:21:30.818 +0300,FFGF'Area10'OS11'AHUMGZ01'RAT,15
2022-10-14 15:21:31.738 +0300,RF'Area09'OS34'AHUMRF02'RAT,19
2022-10-14 15:21:51.159 +0300,LG'Area01'OS01'AHUMB02'RAT,21
2022-10-14 16:49:51.942 +0300,RF'Area06'OS33'AHUMRF04'RAT,20
2022-10-14 16:49:52.491 +0300,FFGF'Area04'OS05'AHUMGZ01'RAT,29
2022-10-14 16:49:54.547 +0300,FFGF'Area10'OS13'AHUMGZ01D'RAT,20
2022-10-14 16:49:54.846 +0300,FFGF'Area04'OS06'AHUGZ01'RAT,26
2022-10-14 16:49:55.307 +0300,FFGF'Area10'OS11'AHUMGZ01'RAT,15
2022-10-14 16:49:56.218 +0300,RF'Area09'OS34'AHUMRF02'RAT,19
2022-10-14 16:50:16.051 +0300,LG'Area01'OS01'AHUMB02'RAT,21
2022-10-14 18:17:48.178 +0300,RF'Area06'OS33'AHUMRF04'RAT,20
2022-10-14 18:17:48.715 +0300,FFGF'Area04'OS05'AHUMGZ01'RAT,29
2022-10-14 18:17:49.477 +0300,FFGF'Area10'OS13'AHUMGZ01D'RAT,19
2022-10-14 18:17:50.536 +0300,FFGF'Area04'OS06'AHUGZ01'RAT,26
2022-10-14 18:17:51.599 +0300,FFGF'Area10'OS11'AHUMGZ01'RAT,15
2022-10-14 18:17:52.496 +0300,RF'Area09'OS34'AHUMRF02'RAT,19
2022-10-14 18:18:12.383 +0300,LG'Area01'OS01'AHUMB02'RAT,21
2022-10-14 19:45:13.167 +0300,RF'Area06'OS33'AHUMRF04'RAT,21
2022-10-14 19:45:13.772 +0300,FFGF'Area04'OS05'AHUMGZ01'RAT,29
2022-10-14 19:45:14.476 +0300,FFGF'Area10'OS13'AHUMGZ01D'RAT,19
2022-10-14 19:45:15.367 +0300,FFGF'Area04'OS06'AHUGZ01'RAT,26
2022-10-14 19:45:16.482 +0300,FFGF'Area10'OS11'AHUMGZ01'RAT,15
2022-10-14 19:45:17.405 +0300,RF'Area09'OS34'AHUMRF02'RAT,19
2022-10-14 19:45:36.835 +0300,LG'Area01'OS01'AHUMB02'RAT,21
2022-10-14 21:13:15.492 +0300,LG'Area01'OS01'AHUMB02'RAT,21
2022-10-14 22:40:18.710 +0300,RF'Area06'OS33'AHUMRF04'RAT,20
2022-10-14 22:40:19.272 +0300,FFGF'Area04'OS05'AHUMGZ01'RAT,29
2022-10-14 22:40:19.997 +0300,FFGF'Area10'OS13'AHUMGZ01D'RAT,19
2022-10-14 22:40:20.944 +0300,FFGF'Area04'OS06'AHUGZ01'RAT,26
2022-10-14 22:40:22.041 +0300,FFGF'Area10'OS11'AHUMGZ01'RAT,15
2022-10-14 22:40:22.944 +0300,RF'Area09'OS34'AHUMRF02'RAT,19
2022-10-14 22:40:43.555 +0300,LG'Area01'OS01'AHUMB02'RAT,21
2022-10-15 00:07:44.132 +0300,RF'Area06'OS33'AHUMRF04'RAT,20
2022-10-15 00:07:44.679 +0300,FFGF'Area04'OS05'AHUMGZ01'RAT,29
2022-10-15 00:07:45.406 +0300,FFGF'Area10'OS13'AHUMGZ01D'RAT,19
2022-10-15 00:07:46.309 +0300,FFGF'Area04'OS06'AHUGZ01'RAT,26
2022-10-15 00:07:47.487 +0300,FFGF'Area10'OS11'AHUMGZ01'RAT,15
2022-10-15 00:07:48.541 +0300,RF'Area09'OS34'AHUMRF02'RAT,20
2022-10-15 00:08:08.183 +0300,LG'Area01'OS01'AHUMB02'RAT,21
2022-10-15 01:35:12.291 +0300,RF'Area06'OS33'AHUMRF04'RAT,20
2022-10-15 01:35:12.822 +0300,FFGF'Area04'OS05'AHUMGZ01'RAT,29
2022-10-15 01:35:13.565 +0300,FFGF'Area10'OS13'AHUMGZ01D'RAT,19
2022-10-15 01:35:14.495 +0300,FFGF'Area04'OS06'AHUGZ01'RAT,26
2022-10-15 01:35:15.653 +0300,FFGF'Area10'OS11'AHUMGZ01'RAT,15
2022-10-15 01:35:16.599 +0300,RF'Area09'OS34'AHUMRF02'RAT,20
2022-10-15 01:35:36.040 +0300,LG'Area01'OS01'AHUMB02'RAT,21
2022-10-15 03:02:41.291 +0300,RF'Area06'OS33'AHUMRF04'RAT,20
2022-10-15 03:02:41.833 +0300,FFGF'Area04'OS05'AHUMGZ01'RAT,29
2022-10-15 03:02:42.542 +0300,FFGF'Area10'OS13'AHUMGZ01D'RAT,19
2022-10-15 03:02:43.452 +0300,FFGF'Area04'OS06'AHUGZ01'RAT,26
2022-10-15 03:02:44.580 +0300,FFGF'Area10'OS11'AHUMGZ01'RAT,15
2022-10-15 03:02:45.485 +0300,RF'Area09'OS34'AHUMRF02'RAT,20
2022-10-15 03:03:05.171 +0300,LG'Area01'OS01'AHUMB02'RAT,21
2022-10-15 04:29:58.654 +0300,RF'Area06'OS33'AHUMRF04'RAT,20
2022-10-15 04:29:59.218 +0300,FFGF'Area04'OS05'AHUMGZ01'RAT,29
2022-10-15 04:29:59.958 +0300,FFGF'Area10'OS13'AHUMGZ01D'RAT,19
2022-10-15 04:30:00.892 +0300,FFGF'Area04'OS06'AHUGZ01'RAT,26
2022-10-15 04:30:02.021 +0300,FFGF'Area10'OS11'AHUMGZ01'RAT,15
2022-10-15 04:30:02.949 +0300,RF'Area09'OS34'AHUMRF02'RAT,19
2022-10-15 04:30:22.536 +0300,LG'Area01'OS01'AHUMB02'RAT,21
2022-10-15 05:57:24.839 +0300,RF'Area06'OS33'AHUMRF04'RAT,20
2022-10-15 05:57:25.406 +0300,FFGF'Area04'OS05'AHUMGZ01'RAT,29
2022-10-15 05:57:26.192 +0300,FFGF'Area10'OS13'AHUMGZ01D'RAT,19
2022-10-15 05:57:27.103 +0300,FFGF'Area04'OS06'AHUGZ01'RAT,26
2022-10-15 05:57:28.189 +0300,FFGF'Area10'OS11'AHUMGZ01'RAT,15
2022-10-15 05:57:29.165 +0300,RF'Area09'OS34'AHUMRF02'RAT,19
2022-10-15 05:57:49.118 +0300,LG'Area01'OS01'AHUMB02'RAT,21
2022-10-15 07:24:49.963 +0300,RF'Area06'OS33'AHUMRF04'RAT,20
2022-10-15 07:24:50.580 +0300,FFGF'Area04'OS05'AHUMGZ01'RAT,29
2022-10-15 07:24:51.371 +0300,FFGF'Area10'OS13'AHUMGZ01D'RAT,19
2022-10-15 07:24:52.326 +0300,FFGF'Area04'OS06'AHUGZ01'RAT,26
2022-10-15 07:24:53.420 +0300,FFGF'Area10'OS11'AHUMGZ01'RAT,15
2022-10-15 07:24:54.414 +0300,RF'Area09'OS34'AHUMRF02'RAT,19
2022-10-15 07:25:14.671 +0300,LG'Area01'OS01'AHUMB02'RAT,21
2022-10-15 08:52:30.198 +0300,RF'Area06'OS33'AHUMRF04'RAT,19
2022-10-15 08:52:30.763 +0300,FFGF'Area04'OS05'AHUMGZ01'RAT,29
2022-10-15 08:52:31.538 +0300,FFGF'Area10'OS13'AHUMGZ01D'RAT,20
2022-10-15 08:52:32.525 +0300,FFGF'Area04'OS06'AHUGZ01'RAT,26
2022-10-15 08:52:33.681 +0300,FFGF'Area10'OS11'AHUMGZ01'RAT,14
2022-10-15 08:52:34.710 +0300,RF'Area09'OS34'AHUMRF02'RAT,20
2022-10-15 08:52:55.208 +0300,LG'Area01'OS01'AHUMB02'RAT,21
2022-10-15 10:20:50.788 +0300,RF'Area06'OS33'AHUMRF04'RAT,19
2022-10-15 10:20:51.369 +0300,FFGF'Area04'OS05'AHUMGZ01'RAT,29
2022-10-15 10:20:52.142 +0300,FFGF'Area10'OS13'AHUMGZ01D'RAT,20
2022-10-15 10:20:53.137 +0300,FFGF'Area04'OS06'AHUGZ01'RAT,26
2022-10-15 10:20:54.282 +0300,FFGF'Area10'OS11'AHUMGZ01'RAT,15
2022-10-15 10:20:55.241 +0300,RF'Area09'OS34'AHUMRF02'RAT,20
2022-10-15 10:21:15.117 +0300,LG'Area01'OS01'AHUMB02'RAT,21
2022-10-15 11:48:19.934 +0300,RF'Area06'OS33'AHUMRF04'RAT,19
2022-10-15 11:48:20.465 +0300,FFGF'Area04'OS05'AHUMGZ01'RAT,29
2022-10-15 11:48:21.241 +0300,FFGF'Area10'OS13'AHUMGZ01D'RAT,19
2022-10-15 11:48:22.247 +0300,FFGF'Area04'OS06'AHUGZ01'RAT,26
2022-10-15 11:48:23.407 +0300,FFGF'Area10'OS11'AHUMGZ01'RAT,15
2022-10-15 11:48:24.336 +0300,RF'Area09'OS34'AHUMRF02'RAT,19
2022-10-15 11:48:43.844 +0300,LG'Area01'OS01'AHUMB02'RAT,21
2022-10-15 13:15:57.515 +0300,RF'Area06'OS33'AHUMRF04'RAT,20
2022-10-15 13:15:58.060 +0300,FFGF'Area04'OS05'AHUMGZ01'RAT,29
2022-10-15 13:15:58.830 +0300,FFGF'Area10'OS13'AHUMGZ01D'RAT,19
2022-10-15 13:15:59.819 +0300,FFGF'Area04'OS06'AHUGZ01'RAT,26
2022-10-15 13:16:00.933 +0300,FFGF'Area10'OS11'AHUMGZ01'RAT,15
2022-10-15 13:16:01.839 +0300,RF'Area09'OS34'AHUMRF02'RAT,20
2022-10-15 13:16:21.568 +0300,LG'Area01'OS01'AHUMB02'RAT,21
