"created_at","device_prop_name","property_value","property_obj"
2022-09-29 16:03:04.848 +0300,FFGF'Area10'OS11'AHUMGZ01'ACTRATSP,"20",analogValue:8
2022-09-29 16:03:12.020 +0300,FFGF'Area10'OS13'AHUMGZ01D'ACTRATSP,"20",analogValue:4
2022-09-29 16:03:14.041 +0300,FFGF'Area04'OS06'AHUGZ01'ACTRATSP,"20",analogValue:1
2022-09-29 16:03:45.784 +0300,RF'Area06'OS33'AHUMRF04'RATSP,"20",analogValue:13
2022-09-29 16:03:49.950 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,"20",analogValue:13
2022-09-29 16:03:56.730 +0300,FFGF'Area10'OS13'AHUMGZ01D'RATSP,"20",analogValue:9
2022-09-29 16:03:58.305 +0300,FFGF'Area04'OS06'AHUGZ01'RATSP,"20",analogValue:6
2022-09-29 16:04:36.137 +0300,LG'Area01'OS01'AHUMB02'ACTRATSP,"20",analogValue:8
2022-09-29 16:05:20.510 +0300,LG'Area01'OS01'AHUMB02'RATSP,"20",analogValue:13
2022-09-29 16:06:31.565 +0300,RF'Area09'OS34'AHUMRF02'ACTRATSP,"20",analogValue:1
2022-09-29 16:07:15.483 +0300,RF'Area09'OS34'AHUMRF02'RATSP,"20",analogValue:6
2022-09-29 17:29:59.666 +0300,RF'Area06'OS33'AHUMRF04'ACTRATSP,"20",analogValue:8
2022-09-29 17:30:03.569 +0300,FFGF'Area10'OS11'AHUMGZ01'ACTRATSP,"20",analogValue:8
2022-09-29 17:30:10.356 +0300,FFGF'Area10'OS13'AHUMGZ01D'ACTRATSP,"20",analogValue:4
2022-09-29 17:30:12.267 +0300,FFGF'Area04'OS06'AHUGZ01'ACTRATSP,"20",analogValue:1
2022-09-29 17:30:43.895 +0300,RF'Area06'OS33'AHUMRF04'RATSP,"20",analogValue:13
2022-09-29 17:30:47.475 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,"20",analogValue:13
2022-09-29 17:30:54.415 +0300,FFGF'Area10'OS13'AHUMGZ01D'RATSP,"20",analogValue:9
2022-09-29 17:30:56.395 +0300,FFGF'Area04'OS06'AHUGZ01'RATSP,"20",analogValue:6
2022-09-29 17:31:34.158 +0300,LG'Area01'OS01'AHUMB02'ACTRATSP,"20",analogValue:8
2022-09-29 17:32:18.844 +0300,LG'Area01'OS01'AHUMB02'RATSP,"20",analogValue:13
2022-09-29 17:33:29.332 +0300,RF'Area09'OS34'AHUMRF02'ACTRATSP,"20",analogValue:1
2022-09-26 13:44:46.214 +0300,FFGF'Area04'OS06'AHUGZ01'ACTRATSP,"20",analogValue:1
2022-09-27 14:33:32.841 +0300,RF'Area09'OS34'AHUMRF02'ACTRATSP,"20",analogValue:1
2022-09-27 14:34:16.477 +0300,RF'Area09'OS34'AHUMRF02'RATSP,"20",analogValue:6
2022-09-27 15:57:28.126 +0300,RF'Area06'OS33'AHUMRF04'ACTRATSP,"20",analogValue:8
2022-09-27 15:57:31.988 +0300,FFGF'Area10'OS11'AHUMGZ01'ACTRATSP,"20",analogValue:8
2022-09-27 15:57:38.959 +0300,FFGF'Area10'OS13'AHUMGZ01D'ACTRATSP,"20",analogValue:4
2022-09-27 15:57:40.891 +0300,FFGF'Area04'OS06'AHUGZ01'ACTRATSP,"20",analogValue:1
2022-09-27 15:58:13.071 +0300,RF'Area06'OS33'AHUMRF04'RATSP,"20",analogValue:13
2022-09-27 15:58:16.775 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,"20",analogValue:13
2022-09-27 15:58:23.457 +0300,FFGF'Area10'OS13'AHUMGZ01D'RATSP,"20",analogValue:9
2022-09-27 15:58:25.377 +0300,FFGF'Area04'OS06'AHUGZ01'RATSP,"20",analogValue:6
2022-09-27 15:59:03.002 +0300,LG'Area01'OS01'AHUMB02'ACTRATSP,"20",analogValue:8
2022-09-27 15:59:47.561 +0300,LG'Area01'OS01'AHUMB02'RATSP,"20",analogValue:13
2022-09-27 16:00:58.793 +0300,RF'Area09'OS34'AHUMRF02'ACTRATSP,"20",analogValue:1
2022-09-27 16:01:46.003 +0300,RF'Area09'OS34'AHUMRF02'RATSP,"20",analogValue:6
2022-09-27 17:25:05.467 +0300,RF'Area06'OS33'AHUMRF04'ACTRATSP,"20",analogValue:8
2022-09-27 17:25:08.836 +0300,FFGF'Area10'OS11'AHUMGZ01'ACTRATSP,"20",analogValue:8
2022-09-27 17:25:15.896 +0300,FFGF'Area10'OS13'AHUMGZ01D'ACTRATSP,"20",analogValue:4
2022-09-27 17:25:18.007 +0300,FFGF'Area04'OS06'AHUGZ01'ACTRATSP,"20",analogValue:1
2022-09-27 17:25:49.954 +0300,RF'Area06'OS33'AHUMRF04'RATSP,"20",analogValue:13
2022-09-27 17:25:53.690 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,"20",analogValue:13
2022-09-27 17:26:00.515 +0300,FFGF'Area10'OS13'AHUMGZ01D'RATSP,"20",analogValue:9
2022-09-27 17:26:02.555 +0300,FFGF'Area04'OS06'AHUGZ01'RATSP,"20",analogValue:6
2022-09-27 17:26:41.350 +0300,LG'Area01'OS01'AHUMB02'ACTRATSP,"20",analogValue:8
2022-09-27 17:27:26.045 +0300,LG'Area01'OS01'AHUMB02'RATSP,"20",analogValue:13
2022-09-27 17:28:38.314 +0300,RF'Area09'OS34'AHUMRF02'ACTRATSP,"20",analogValue:1
2022-09-27 17:29:22.402 +0300,RF'Area09'OS34'AHUMRF02'RATSP,"20",analogValue:6
2022-09-27 18:52:31.581 +0300,RF'Area06'OS33'AHUMRF04'ACTRATSP,"20",analogValue:8
2022-09-27 18:52:35.537 +0300,FFGF'Area10'OS11'AHUMGZ01'ACTRATSP,"20",analogValue:8
2022-09-27 18:52:42.496 +0300,FFGF'Area10'OS13'AHUMGZ01D'ACTRATSP,"20",analogValue:4
2022-09-27 18:52:44.442 +0300,FFGF'Area04'OS06'AHUGZ01'ACTRATSP,"20",analogValue:1
2022-09-27 18:53:16.880 +0300,RF'Area06'OS33'AHUMRF04'RATSP,"20",analogValue:13
2022-09-27 18:53:20.271 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,"20",analogValue:13
2022-09-27 18:53:27.611 +0300,FFGF'Area10'OS13'AHUMGZ01D'RATSP,"20",analogValue:9
2022-09-27 18:53:29.302 +0300,FFGF'Area04'OS06'AHUGZ01'RATSP,"20",analogValue:6
2022-09-27 18:54:08.408 +0300,LG'Area01'OS01'AHUMB02'ACTRATSP,"20",analogValue:8
2022-09-27 18:54:53.402 +0300,LG'Area01'OS01'AHUMB02'RATSP,"20",analogValue:13
2022-09-27 18:56:05.603 +0300,RF'Area09'OS34'AHUMRF02'ACTRATSP,"20",analogValue:1
2022-09-27 18:56:49.486 +0300,RF'Area09'OS34'AHUMRF02'RATSP,"20",analogValue:6
2022-09-27 20:20:10.277 +0300,RF'Area06'OS33'AHUMRF04'ACTRATSP,"20",analogValue:8
2022-09-27 20:20:14.107 +0300,FFGF'Area10'OS11'AHUMGZ01'ACTRATSP,"20",analogValue:8
2022-09-27 20:20:21.092 +0300,FFGF'Area10'OS13'AHUMGZ01D'ACTRATSP,"20",analogValue:4
2022-09-27 20:20:22.996 +0300,FFGF'Area04'OS06'AHUGZ01'ACTRATSP,"20",analogValue:1
2022-09-27 20:20:54.725 +0300,RF'Area06'OS33'AHUMRF04'RATSP,"20",analogValue:13
2022-09-27 20:20:58.424 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,"20",analogValue:13
2022-09-27 20:21:05.415 +0300,FFGF'Area10'OS13'AHUMGZ01D'RATSP,"20",analogValue:9
2022-09-27 20:21:07.426 +0300,FFGF'Area04'OS06'AHUGZ01'RATSP,"20",analogValue:6
2022-09-27 20:21:45.799 +0300,LG'Area01'OS01'AHUMB02'ACTRATSP,"20",analogValue:8
2022-09-27 20:22:30.127 +0300,LG'Area01'OS01'AHUMB02'RATSP,"20",analogValue:13
2022-09-27 20:23:41.415 +0300,RF'Area09'OS34'AHUMRF02'ACTRATSP,"20",analogValue:1
2022-09-27 20:24:25.048 +0300,RF'Area09'OS34'AHUMRF02'RATSP,"20",analogValue:6
2022-09-27 21:47:49.067 +0300,RF'Area06'OS33'AHUMRF04'ACTRATSP,"20",analogValue:8
2022-09-27 21:47:53.115 +0300,FFGF'Area10'OS11'AHUMGZ01'ACTRATSP,"20",analogValue:8
2022-09-27 21:48:00.410 +0300,FFGF'Area10'OS13'AHUMGZ01D'ACTRATSP,"20",analogValue:4
2022-09-27 21:48:02.371 +0300,FFGF'Area04'OS06'AHUGZ01'ACTRATSP,"20",analogValue:1
2022-09-27 21:48:33.681 +0300,RF'Area06'OS33'AHUMRF04'RATSP,"20",analogValue:13
2022-09-27 21:48:37.402 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,"20",analogValue:13
2022-09-27 21:48:44.517 +0300,FFGF'Area10'OS13'AHUMGZ01D'RATSP,"20",analogValue:9
2022-09-27 21:48:46.464 +0300,FFGF'Area04'OS06'AHUGZ01'RATSP,"20",analogValue:6
2022-09-27 21:49:24.867 +0300,LG'Area01'OS01'AHUMB02'ACTRATSP,"20",analogValue:8
2022-09-27 21:50:09.228 +0300,LG'Area01'OS01'AHUMB02'RATSP,"20",analogValue:13
2022-09-27 21:51:20.341 +0300,RF'Area09'OS34'AHUMRF02'ACTRATSP,"20",analogValue:1
2022-09-27 21:52:03.658 +0300,RF'Area09'OS34'AHUMRF02'RATSP,"20",analogValue:6
2022-09-27 23:15:11.282 +0300,RF'Area06'OS33'AHUMRF04'ACTRATSP,"20",analogValue:8
2022-09-27 23:15:15.178 +0300,FFGF'Area10'OS11'AHUMGZ01'ACTRATSP,"20",analogValue:8
2022-09-27 23:15:22.101 +0300,FFGF'Area10'OS13'AHUMGZ01D'ACTRATSP,"20",analogValue:4
2022-09-27 23:15:24.092 +0300,FFGF'Area04'OS06'AHUGZ01'ACTRATSP,"20",analogValue:1
2022-09-27 23:15:56.754 +0300,RF'Area06'OS33'AHUMRF04'RATSP,"20",analogValue:13
2022-09-27 23:16:00.148 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,"20",analogValue:13
2022-09-27 23:16:07.128 +0300,FFGF'Area10'OS13'AHUMGZ01D'RATSP,"20",analogValue:9
2022-09-27 23:16:09.104 +0300,FFGF'Area04'OS06'AHUGZ01'RATSP,"20",analogValue:6
2022-09-27 23:16:48.004 +0300,LG'Area01'OS01'AHUMB02'ACTRATSP,"20",analogValue:8
2022-09-27 23:17:32.708 +0300,LG'Area01'OS01'AHUMB02'RATSP,"20",analogValue:13
2022-09-27 23:18:44.930 +0300,RF'Area09'OS34'AHUMRF02'ACTRATSP,"20",analogValue:1
2022-09-27 23:19:28.397 +0300,RF'Area09'OS34'AHUMRF02'RATSP,"20",analogValue:6
2022-09-28 00:42:21.566 +0300,RF'Area06'OS33'AHUMRF04'ACTRATSP,"20",analogValue:8
2022-09-28 00:42:25.351 +0300,FFGF'Area10'OS11'AHUMGZ01'ACTRATSP,"20",analogValue:8
2022-09-28 00:42:32.351 +0300,FFGF'Area10'OS13'AHUMGZ01D'ACTRATSP,"20",analogValue:4
2022-09-28 00:42:34.744 +0300,FFGF'Area04'OS06'AHUGZ01'ACTRATSP,"20",analogValue:1
2022-09-28 00:43:06.028 +0300,RF'Area06'OS33'AHUMRF04'RATSP,"20",analogValue:13
2022-09-28 00:43:09.847 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,"20",analogValue:13
2022-09-28 00:43:16.737 +0300,FFGF'Area10'OS13'AHUMGZ01D'RATSP,"20",analogValue:9
2022-09-28 00:43:18.726 +0300,FFGF'Area04'OS06'AHUGZ01'RATSP,"20",analogValue:6
2022-09-28 00:43:56.577 +0300,LG'Area01'OS01'AHUMB02'ACTRATSP,"20",analogValue:8
2022-09-28 00:44:40.937 +0300,LG'Area01'OS01'AHUMB02'RATSP,"20",analogValue:13
2022-09-28 00:45:51.706 +0300,RF'Area09'OS34'AHUMRF02'ACTRATSP,"20",analogValue:1
2022-09-28 00:46:35.404 +0300,RF'Area09'OS34'AHUMRF02'RATSP,"20",analogValue:6
2022-09-28 02:09:51.489 +0300,RF'Area06'OS33'AHUMRF04'ACTRATSP,"20",analogValue:8
2022-09-28 02:09:55.093 +0300,FFGF'Area10'OS11'AHUMGZ01'ACTRATSP,"20",analogValue:8
2022-09-28 02:10:01.778 +0300,FFGF'Area10'OS13'AHUMGZ01D'ACTRATSP,"20",analogValue:4
2022-09-28 02:10:03.624 +0300,FFGF'Area04'OS06'AHUGZ01'ACTRATSP,"20",analogValue:1
2022-09-28 02:10:33.381 +0300,RF'Area06'OS33'AHUMRF04'RATSP,"20",analogValue:13
2022-09-28 02:10:37.018 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,"20",analogValue:13
2022-09-28 02:10:43.586 +0300,FFGF'Area10'OS13'AHUMGZ01D'RATSP,"20",analogValue:9
2022-09-28 02:10:45.395 +0300,FFGF'Area04'OS06'AHUGZ01'RATSP,"20",analogValue:6
2022-09-28 02:11:21.458 +0300,LG'Area01'OS01'AHUMB02'ACTRATSP,"20",analogValue:8
2022-09-28 02:12:04.385 +0300,LG'Area01'OS01'AHUMB02'RATSP,"20",analogValue:13
2022-09-28 02:13:11.486 +0300,RF'Area09'OS34'AHUMRF02'ACTRATSP,"20",analogValue:1
2022-09-28 02:13:52.209 +0300,RF'Area09'OS34'AHUMRF02'RATSP,"20",analogValue:6
2022-09-28 03:35:39.724 +0300,RF'Area06'OS33'AHUMRF04'ACTRATSP,"20",analogValue:8
2022-09-28 03:35:43.575 +0300,FFGF'Area10'OS11'AHUMGZ01'ACTRATSP,"20",analogValue:8
2022-09-28 03:35:50.631 +0300,FFGF'Area10'OS13'AHUMGZ01D'ACTRATSP,"20",analogValue:4
2022-09-28 03:35:52.634 +0300,FFGF'Area04'OS06'AHUGZ01'ACTRATSP,"20",analogValue:1
2022-09-28 03:36:25.367 +0300,RF'Area06'OS33'AHUMRF04'RATSP,"20",analogValue:13
2022-09-28 03:36:29.086 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,"20",analogValue:13
2022-09-28 03:36:36.182 +0300,FFGF'Area10'OS13'AHUMGZ01D'RATSP,"20",analogValue:9
2022-09-28 03:36:38.220 +0300,FFGF'Area04'OS06'AHUGZ01'RATSP,"20",analogValue:6
2022-09-28 03:37:17.340 +0300,LG'Area01'OS01'AHUMB02'ACTRATSP,"20",analogValue:8
2022-09-28 03:38:03.206 +0300,LG'Area01'OS01'AHUMB02'RATSP,"20",analogValue:13
2022-09-28 03:39:16.690 +0300,RF'Area09'OS34'AHUMRF02'ACTRATSP,"20",analogValue:1
2022-09-28 03:40:01.633 +0300,RF'Area09'OS34'AHUMRF02'RATSP,"20",analogValue:6
2022-09-28 05:03:09.341 +0300,RF'Area06'OS33'AHUMRF04'ACTRATSP,"20",analogValue:8
2022-09-28 05:03:13.124 +0300,FFGF'Area10'OS11'AHUMGZ01'ACTRATSP,"20",analogValue:8
2022-09-28 05:03:19.975 +0300,FFGF'Area10'OS13'AHUMGZ01D'ACTRATSP,"20",analogValue:4
2022-09-28 05:03:21.862 +0300,FFGF'Area04'OS06'AHUGZ01'ACTRATSP,"20",analogValue:1
2022-09-28 05:03:53.197 +0300,RF'Area06'OS33'AHUMRF04'RATSP,"20",analogValue:13
2022-09-28 05:03:56.776 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,"20",analogValue:13
2022-09-28 05:04:03.784 +0300,FFGF'Area10'OS13'AHUMGZ01D'RATSP,"20",analogValue:9
2022-09-28 05:04:05.761 +0300,FFGF'Area04'OS06'AHUGZ01'RATSP,"20",analogValue:6
2022-09-28 05:04:43.678 +0300,LG'Area01'OS01'AHUMB02'ACTRATSP,"20",analogValue:8
2022-09-28 05:05:28.705 +0300,LG'Area01'OS01'AHUMB02'RATSP,"20",analogValue:13
2022-09-28 05:06:39.243 +0300,RF'Area09'OS34'AHUMRF02'ACTRATSP,"20",analogValue:1
2022-09-28 05:07:22.500 +0300,RF'Area09'OS34'AHUMRF02'RATSP,"20",analogValue:6
2022-09-28 06:30:08.727 +0300,RF'Area06'OS33'AHUMRF04'ACTRATSP,"20",analogValue:8
2022-09-28 06:30:12.517 +0300,FFGF'Area10'OS11'AHUMGZ01'ACTRATSP,"20",analogValue:8
2022-09-28 06:30:19.613 +0300,FFGF'Area10'OS13'AHUMGZ01D'ACTRATSP,"20",analogValue:4
2022-09-28 06:30:21.577 +0300,FFGF'Area04'OS06'AHUGZ01'ACTRATSP,"20",analogValue:1
2022-09-28 06:30:52.978 +0300,RF'Area06'OS33'AHUMRF04'RATSP,"20",analogValue:13
2022-09-28 06:30:57.688 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,"20",analogValue:13
2022-09-28 06:31:03.400 +0300,FFGF'Area10'OS13'AHUMGZ01D'RATSP,"20",analogValue:9
2022-09-28 06:31:05.378 +0300,FFGF'Area04'OS06'AHUGZ01'RATSP,"20",analogValue:6
2022-09-28 06:31:43.387 +0300,LG'Area01'OS01'AHUMB02'ACTRATSP,"20",analogValue:8
2022-09-28 06:32:27.236 +0300,LG'Area01'OS01'AHUMB02'RATSP,"20",analogValue:13
2022-09-28 06:33:37.394 +0300,RF'Area09'OS34'AHUMRF02'ACTRATSP,"20",analogValue:1
2022-09-28 06:34:19.905 +0300,RF'Area09'OS34'AHUMRF02'RATSP,"20",analogValue:6
2022-09-28 07:57:01.055 +0300,RF'Area06'OS33'AHUMRF04'ACTRATSP,"20",analogValue:8
2022-09-28 07:57:02.455 +0300,FFGF'Area10'OS11'AHUMGZ01'ACTRATSP,"20",analogValue:8
2022-09-28 07:57:09.286 +0300,FFGF'Area10'OS13'AHUMGZ01D'ACTRATSP,"20",analogValue:4
2022-09-28 07:57:11.190 +0300,FFGF'Area04'OS06'AHUGZ01'ACTRATSP,"20",analogValue:1
2022-09-28 07:57:42.865 +0300,RF'Area06'OS33'AHUMRF04'RATSP,"20",analogValue:13
2022-09-28 07:57:46.620 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,"20",analogValue:13
2022-09-28 07:57:53.498 +0300,FFGF'Area10'OS13'AHUMGZ01D'RATSP,"20",analogValue:9
2022-09-28 07:57:55.403 +0300,FFGF'Area04'OS06'AHUGZ01'RATSP,"20",analogValue:6
2022-09-28 07:58:33.729 +0300,LG'Area01'OS01'AHUMB02'ACTRATSP,"20",analogValue:8
2022-09-28 07:59:19.087 +0300,LG'Area01'OS01'AHUMB02'RATSP,"20",analogValue:13
2022-09-28 08:00:31.073 +0300,RF'Area09'OS34'AHUMRF02'ACTRATSP,"20",analogValue:1
2022-09-28 08:01:14.611 +0300,RF'Area09'OS34'AHUMRF02'RATSP,"20",analogValue:6
2022-09-28 09:24:10.353 +0300,RF'Area06'OS33'AHUMRF04'ACTRATSP,"20",analogValue:8
2022-09-28 09:24:14.182 +0300,FFGF'Area10'OS11'AHUMGZ01'ACTRATSP,"20",analogValue:8
2022-09-28 09:24:21.079 +0300,FFGF'Area10'OS13'AHUMGZ01D'ACTRATSP,"20",analogValue:4
2022-09-28 09:24:23.061 +0300,FFGF'Area04'OS06'AHUGZ01'ACTRATSP,"20",analogValue:1
2022-09-28 09:24:54.220 +0300,RF'Area06'OS33'AHUMRF04'RATSP,"20",analogValue:13
2022-09-28 09:24:57.918 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,"20",analogValue:13
2022-09-28 09:25:05.135 +0300,FFGF'Area10'OS13'AHUMGZ01D'RATSP,"20",analogValue:9
2022-09-28 09:25:07.122 +0300,FFGF'Area04'OS06'AHUGZ01'RATSP,"20",analogValue:6
2022-09-28 09:25:48.007 +0300,LG'Area01'OS01'AHUMB02'ACTRATSP,"20",analogValue:8
2022-09-28 09:26:32.274 +0300,LG'Area01'OS01'AHUMB02'RATSP,"20",analogValue:13
2022-09-28 09:27:43.528 +0300,RF'Area09'OS34'AHUMRF02'ACTRATSP,"20",analogValue:1
2022-09-28 09:28:27.076 +0300,RF'Area09'OS34'AHUMRF02'RATSP,"20",analogValue:6
2022-09-28 10:51:15.984 +0300,RF'Area06'OS33'AHUMRF04'ACTRATSP,"20",analogValue:8
2022-09-28 10:51:19.793 +0300,FFGF'Area10'OS11'AHUMGZ01'ACTRATSP,"20",analogValue:8
2022-09-28 10:51:26.758 +0300,FFGF'Area10'OS13'AHUMGZ01D'ACTRATSP,"20",analogValue:4
2022-09-28 10:51:28.723 +0300,FFGF'Area04'OS06'AHUGZ01'ACTRATSP,"20",analogValue:1
2022-09-28 10:52:00.026 +0300,RF'Area06'OS33'AHUMRF04'RATSP,"20",analogValue:13
2022-09-28 10:52:03.717 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,"20",analogValue:13
2022-09-28 10:52:10.506 +0300,FFGF'Area10'OS13'AHUMGZ01D'RATSP,"20",analogValue:9
2022-09-28 10:52:12.465 +0300,FFGF'Area04'OS06'AHUGZ01'RATSP,"20",analogValue:6
2022-09-28 10:52:50.508 +0300,LG'Area01'OS01'AHUMB02'ACTRATSP,"20",analogValue:8
2022-09-28 10:53:35.380 +0300,LG'Area01'OS01'AHUMB02'RATSP,"20",analogValue:13
2022-09-28 10:54:46.105 +0300,RF'Area09'OS34'AHUMRF02'ACTRATSP,"20",analogValue:1
2022-09-28 10:55:30.283 +0300,RF'Area09'OS34'AHUMRF02'RATSP,"20",analogValue:6
2022-09-28 12:18:21.728 +0300,RF'Area06'OS33'AHUMRF04'ACTRATSP,"20",analogValue:8
2022-09-28 12:18:25.866 +0300,FFGF'Area10'OS11'AHUMGZ01'ACTRATSP,"20",analogValue:8
2022-09-28 12:18:33.023 +0300,FFGF'Area10'OS13'AHUMGZ01D'ACTRATSP,"20",analogValue:4
2022-09-28 12:18:34.991 +0300,FFGF'Area04'OS06'AHUGZ01'ACTRATSP,"20",analogValue:1
2022-09-28 12:19:07.097 +0300,RF'Area06'OS33'AHUMRF04'RATSP,"20",analogValue:13
2022-09-28 12:19:10.908 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,"20",analogValue:13
2022-09-28 12:19:18.022 +0300,FFGF'Area10'OS13'AHUMGZ01D'RATSP,"20",analogValue:9
2022-09-28 12:19:19.965 +0300,FFGF'Area04'OS06'AHUGZ01'RATSP,"20",analogValue:6
2022-09-28 12:19:58.604 +0300,LG'Area01'OS01'AHUMB02'ACTRATSP,"20",analogValue:8
2022-09-28 12:20:44.463 +0300,LG'Area01'OS01'AHUMB02'RATSP,"20",analogValue:13
2022-09-28 12:21:56.829 +0300,RF'Area09'OS34'AHUMRF02'ACTRATSP,"20",analogValue:1
2022-09-28 12:22:41.117 +0300,RF'Area09'OS34'AHUMRF02'RATSP,"20",analogValue:6
2022-09-28 13:46:05.423 +0300,RF'Area06'OS33'AHUMRF04'ACTRATSP,"20",analogValue:8
2022-09-28 13:46:09.285 +0300,FFGF'Area10'OS11'AHUMGZ01'ACTRATSP,"20",analogValue:8
2022-09-28 13:46:16.474 +0300,FFGF'Area10'OS13'AHUMGZ01D'ACTRATSP,"20",analogValue:4
2022-09-28 13:46:18.429 +0300,FFGF'Area04'OS06'AHUGZ01'ACTRATSP,"20",analogValue:1
2022-09-28 13:46:50.237 +0300,RF'Area06'OS33'AHUMRF04'RATSP,"20",analogValue:13
2022-09-28 13:46:54.058 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,"20",analogValue:13
2022-09-28 13:47:01.069 +0300,FFGF'Area10'OS13'AHUMGZ01D'RATSP,"20",analogValue:9
2022-09-28 13:47:03.058 +0300,FFGF'Area04'OS06'AHUGZ01'RATSP,"20",analogValue:6
2022-09-28 13:47:41.820 +0300,LG'Area01'OS01'AHUMB02'ACTRATSP,"20",analogValue:8
2022-09-28 13:48:27.845 +0300,LG'Area01'OS01'AHUMB02'RATSP,"20",analogValue:13
2022-09-28 13:49:39.508 +0300,RF'Area09'OS34'AHUMRF02'ACTRATSP,"20",analogValue:1
2022-09-28 13:50:25.869 +0300,RF'Area09'OS34'AHUMRF02'RATSP,"20",analogValue:6
2022-09-28 15:14:17.039 +0300,RF'Area06'OS33'AHUMRF04'ACTRATSP,"20",analogValue:8
2022-09-28 15:14:20.977 +0300,FFGF'Area10'OS11'AHUMGZ01'ACTRATSP,"20",analogValue:8
2022-09-28 15:14:28.045 +0300,FFGF'Area10'OS13'AHUMGZ01D'ACTRATSP,"20",analogValue:4
2022-09-28 15:14:30.088 +0300,FFGF'Area04'OS06'AHUGZ01'ACTRATSP,"20",analogValue:1
2022-09-28 15:15:02.428 +0300,RF'Area06'OS33'AHUMRF04'RATSP,"20",analogValue:13
2022-09-28 15:15:06.327 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,"20",analogValue:13
2022-09-28 15:15:13.551 +0300,FFGF'Area10'OS13'AHUMGZ01D'RATSP,"20",analogValue:9
2022-09-28 15:15:15.534 +0300,FFGF'Area04'OS06'AHUGZ01'RATSP,"20",analogValue:6
2022-09-28 15:15:54.409 +0300,LG'Area01'OS01'AHUMB02'ACTRATSP,"20",analogValue:8
2022-09-28 15:16:52.261 +0300,LG'Area01'OS01'AHUMB02'RATSP,"20",analogValue:13
2022-09-28 15:18:10.678 +0300,RF'Area09'OS34'AHUMRF02'ACTRATSP,"20",analogValue:1
2022-09-28 15:18:55.208 +0300,RF'Area09'OS34'AHUMRF02'RATSP,"20",analogValue:6
2022-09-28 16:42:26.826 +0300,RF'Area06'OS33'AHUMRF04'ACTRATSP,"20",analogValue:8
2022-09-28 16:42:31.714 +0300,FFGF'Area10'OS11'AHUMGZ01'ACTRATSP,"20",analogValue:8
2022-09-28 16:42:37.599 +0300,FFGF'Area10'OS13'AHUMGZ01D'ACTRATSP,"20",analogValue:4
2022-09-28 16:42:39.585 +0300,FFGF'Area04'OS06'AHUGZ01'ACTRATSP,"20",analogValue:1
2022-09-28 16:43:11.976 +0300,RF'Area06'OS33'AHUMRF04'RATSP,"20",analogValue:13
2022-09-28 16:43:15.720 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,"20",analogValue:13
2022-09-28 16:43:22.752 +0300,FFGF'Area10'OS13'AHUMGZ01D'RATSP,"20",analogValue:9
2022-09-28 16:43:24.697 +0300,FFGF'Area04'OS06'AHUGZ01'RATSP,"20",analogValue:6
2022-09-28 16:44:04.093 +0300,LG'Area01'OS01'AHUMB02'ACTRATSP,"20",analogValue:8
2022-09-28 16:44:49.781 +0300,LG'Area01'OS01'AHUMB02'RATSP,"20",analogValue:13
2022-09-28 16:46:02.800 +0300,RF'Area09'OS34'AHUMRF02'ACTRATSP,"20",analogValue:1
2022-09-28 16:46:47.247 +0300,RF'Area09'OS34'AHUMRF02'RATSP,"20",analogValue:6
2022-09-28 18:10:26.550 +0300,RF'Area06'OS33'AHUMRF04'ACTRATSP,"20",analogValue:8
2022-09-28 18:10:30.496 +0300,FFGF'Area10'OS11'AHUMGZ01'ACTRATSP,"20",analogValue:8
2022-09-28 18:10:37.425 +0300,FFGF'Area10'OS13'AHUMGZ01D'ACTRATSP,"20",analogValue:4
2022-09-28 18:10:39.414 +0300,FFGF'Area04'OS06'AHUGZ01'ACTRATSP,"20",analogValue:1
2022-09-28 18:11:11.374 +0300,RF'Area06'OS33'AHUMRF04'RATSP,"20",analogValue:13
2022-09-28 18:11:15.191 +0300,FFGF'Area10'OS11'AHUMGZ01'RATSP,"20",analogValue:13
2022-09-28 18:11:22.219 +0300,FFGF'Area10'OS13'AHUMGZ01D'RATSP,"20",analogValue:9
2022-09-28 18:11:24.163 +0300,FFGF'Area04'OS06'AHUGZ01'RATSP,"20",analogValue:6
2022-09-28 18:12:05.962 +0300,LG'Area01'OS01'AHUMB02'ACTRATSP,"20",analogValue:8
