"created_at","device_prop_name","property_value"
2022-09-29 11:42:32.017 +0300,RF'Area08'OS27'RAHU22'RATEMP,24.019999
2022-09-29 11:42:32.991 +0300,RF'Area09'OS30'RAHU25'RATEMP,27.859999
2022-09-29 11:42:33.378 +0300,RF'Area07'OS29'RAHU21'RATEMP,31.779999
2022-09-29 11:42:37.140 +0300,RF'Area03'OS24'RAHU17'RATEMP,28.88
2022-09-29 11:42:37.906 +0300,RF'Area02'OS21'RAHU16'RATEMP,29.039999
2022-09-29 11:42:38.990 +0300,RF'Area04'OS26'RAHU19'RATEMP,29.3
2022-09-29 11:42:54.832 +0300,RF'Area03'OS25'RAHU20'RATEMP,0.0
2022-09-29 11:42:55.545 +0300,RF'Area02'OS23A'RAHU18'RATEMP,30.539999
2022-09-29 11:42:55.912 +0300,RF'Area08'OS28'RAHU24'RATEMP,29.74
2022-09-29 11:43:08.746 +0300,RF'Area05'OS36'RAHU27'RATEMP,27.4
2022-09-29 11:43:09.323 +0300,RF'Area09'OS34A'RAHU26'RATEMP,25.68
2022-09-29 13:08:57.242 +0300,RF'Area07'OS31'RAHU09'RATEMP,30.539999
2022-09-29 13:08:57.420 +0300,RF'Area11'OS37'RAHU14'RATEMP,32.059998
2022-09-29 13:08:58.455 +0300,RF'Area08'OS27'RAHU08'RATEMP,25.539999
2022-09-29 13:08:59.197 +0300,RF'Area10'OS32'RAHU28'RATEMP,31.4
2022-09-29 13:08:59.906 +0300,RF'Area09'OS30'RAHU11'RATEMP,20.06
2022-09-29 13:09:00.886 +0300,RF'Area02'OS22'RAHU01'RATEMP,31.32
2022-09-29 13:09:01.463 +0300,RF'Area07'OS29'RAHU07'RATEMP,33.18
2022-09-29 13:09:03.664 +0300,RF'Area03'OS24'RAHU03'RATEMP,19.64
2022-09-29 13:09:04.274 +0300,RF'Area02'OS21'RAHU02'RATEMP,31.039999
2022-09-29 13:09:05.993 +0300,RF'Area04'OS26'RAHU05'RATEMP,19.84
2022-09-29 13:09:07.460 +0300,RF'Area08'OS28'RAHU10'RATEMP,32.94
2022-09-29 13:09:21.036 +0300,RF'Area03'OS25'RAHU06'RATEMP,34.719997
2022-09-29 13:09:22.358 +0300,RF'Area02'OS23A'RAHU04'RATEMP,34.48
2022-09-29 13:09:33.359 +0300,RF'Area09'OS34'RAHU12'RATEMP,29.22
2022-09-29 13:09:34.735 +0300,RF'Area05'OS36'RAHU13'RATEMP,35.8
2022-09-29 13:10:10.648 +0300,RF'Area07'OS31'RAHU23'RATEMP,27.019999
2022-09-29 13:10:13.092 +0300,RF'Area02'OS22'RAHU15'RATEMP,27.859999
2022-09-29 13:10:13.649 +0300,RF'Area08'OS27'RAHU22'RATEMP,24.3
2022-09-29 13:10:14.547 +0300,RF'Area09'OS30'RAHU25'RATEMP,28.16
2022-09-29 13:10:14.924 +0300,RF'Area07'OS29'RAHU21'RATEMP,32.5
2022-09-29 13:10:18.696 +0300,RF'Area03'OS24'RAHU17'RATEMP,29.039999
2022-09-29 13:10:19.404 +0300,RF'Area02'OS21'RAHU16'RATEMP,29.22
2022-09-29 13:10:20.589 +0300,RF'Area04'OS26'RAHU19'RATEMP,29.46
2022-09-29 13:10:36.166 +0300,RF'Area03'OS25'RAHU20'RATEMP,0.0
2022-09-29 13:10:36.760 +0300,RF'Area02'OS23A'RAHU18'RATEMP,31.22
2022-09-29 13:10:37.113 +0300,RF'Area08'OS28'RAHU24'RATEMP,31.92
2022-09-29 13:10:47.150 +0300,RF'Area05'OS36'RAHU27'RATEMP,27.48
2022-09-29 13:10:47.777 +0300,RF'Area09'OS34A'RAHU26'RATEMP,26.06
2022-09-29 14:36:13.968 +0300,RF'Area07'OS31'RAHU09'RATEMP,30.64
2022-09-29 14:36:14.155 +0300,RF'Area11'OS37'RAHU14'RATEMP,32.94
2022-09-29 14:36:15.084 +0300,RF'Area08'OS27'RAHU08'RATEMP,26.66
2022-09-29 14:36:15.764 +0300,RF'Area10'OS32'RAHU28'RATEMP,32.44
2022-09-29 14:36:16.528 +0300,RF'Area09'OS30'RAHU11'RATEMP,19.939999
2022-09-29 14:36:17.490 +0300,RF'Area02'OS22'RAHU01'RATEMP,31.48
2022-09-29 14:36:18.082 +0300,RF'Area07'OS29'RAHU07'RATEMP,33.38
2022-09-29 14:36:20.034 +0300,RF'Area03'OS24'RAHU03'RATEMP,19.88
2022-09-29 14:36:20.572 +0300,RF'Area02'OS21'RAHU02'RATEMP,30.98
2022-09-29 14:36:22.170 +0300,RF'Area04'OS26'RAHU05'RATEMP,19.859999
2022-09-29 14:36:23.618 +0300,RF'Area08'OS28'RAHU10'RATEMP,33.38
2022-09-29 14:36:36.771 +0300,RF'Area03'OS25'RAHU06'RATEMP,34.98
2022-09-29 14:36:37.990 +0300,RF'Area02'OS23A'RAHU04'RATEMP,32.94
2022-09-29 14:36:48.514 +0300,RF'Area09'OS34'RAHU12'RATEMP,29.099998
2022-09-29 14:36:49.988 +0300,RF'Area05'OS36'RAHU13'RATEMP,34.94
2022-09-29 14:37:24.735 +0300,RF'Area07'OS31'RAHU23'RATEMP,26.9
2022-09-29 14:37:27.157 +0300,RF'Area02'OS22'RAHU15'RATEMP,28.519999
2022-09-29 14:37:28.209 +0300,RF'Area08'OS27'RAHU22'RATEMP,24.96
2022-09-29 14:37:28.578 +0300,RF'Area09'OS30'RAHU25'RATEMP,28.06
2022-09-29 14:37:28.929 +0300,RF'Area07'OS29'RAHU21'RATEMP,33.04
2022-09-29 14:37:32.741 +0300,RF'Area03'OS24'RAHU17'RATEMP,28.939999
2022-09-29 14:37:33.568 +0300,RF'Area02'OS21'RAHU16'RATEMP,29.16
2022-09-29 14:37:34.695 +0300,RF'Area04'OS26'RAHU19'RATEMP,29.48
2022-09-29 14:37:50.055 +0300,RF'Area03'OS25'RAHU20'RATEMP,0.0
2022-09-29 14:37:50.624 +0300,RF'Area02'OS23A'RAHU18'RATEMP,31.58
2022-09-29 14:37:51.042 +0300,RF'Area08'OS28'RAHU24'RATEMP,32.52
2022-09-29 14:38:00.914 +0300,RF'Area05'OS36'RAHU27'RATEMP,27.439999
2022-09-29 14:38:01.470 +0300,RF'Area09'OS34A'RAHU26'RATEMP,26.14
2022-09-29 16:03:18.094 +0300,RF'Area07'OS31'RAHU09'RATEMP,30.5
2022-09-29 16:03:18.262 +0300,RF'Area11'OS37'RAHU14'RATEMP,33.04
2022-09-29 16:03:19.191 +0300,RF'Area08'OS27'RAHU08'RATEMP,27.56
2022-09-29 16:03:19.851 +0300,RF'Area10'OS32'RAHU28'RATEMP,32.579998
2022-09-29 16:03:20.529 +0300,RF'Area09'OS30'RAHU11'RATEMP,20.119999
2022-09-29 16:03:21.454 +0300,RF'Area02'OS22'RAHU01'RATEMP,31.599998
2022-09-29 16:03:22.032 +0300,RF'Area07'OS29'RAHU07'RATEMP,33.1
2022-09-29 16:03:24.038 +0300,RF'Area03'OS24'RAHU03'RATEMP,19.66
2022-09-29 16:03:24.618 +0300,RF'Area02'OS21'RAHU02'RATEMP,30.8
2022-09-29 16:03:26.259 +0300,RF'Area04'OS26'RAHU05'RATEMP,20.24
2022-09-29 16:03:27.743 +0300,RF'Area08'OS28'RAHU10'RATEMP,33.44
2022-09-29 16:03:41.193 +0300,RF'Area03'OS25'RAHU06'RATEMP,34.88
2022-09-29 16:03:42.512 +0300,RF'Area02'OS23A'RAHU04'RATEMP,28.539999
2022-09-29 16:03:53.049 +0300,RF'Area09'OS34'RAHU12'RATEMP,28.96
